CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,crimeCaseNumber,Total Incidents
ordinal,ordinal,nominal,nominal,nominal,nominal,nominal,nominal,nominal,nominal,nominal,ratio,ratio,vector2,nominal,ratio,ratio
05/19/2018,19:00:00,3D,2700 REMINGTON AVE,ROBBERY - COMMERCIAL,I,,511,NORTHERN,Remington,-76.62084,39.32047,"(39.32047, -76.62084)",DRUG STORE,,1
05/19/2018,19:00:00,6E,4600 ASBURY AVE,LARCENY,O,,443,NORTHEASTERN,Frankford,-76.56022,39.331,"(39.331, -76.56022)",DRIVEWAY,,1
05/19/2018,19:00:00,8H,LN & MORRIS ST,ARSON,O,FIRE,133,CENTRAL,Reservoir Hill,-76.63881,39.31451,"(39.31451, -76.63881)",STREET,,1
05/19/2018,18:30:00,4D,ROGERS AV & WINNER AV,AGG. ASSAULT,O,HANDS,633,NORTHWESTERN,Pimlico Good Neighbors,-76.67884,39.35411,"(39.35411, -76.67884)",PARKING LO,,1
05/19/2018,18:30:00,4E,2800 WESTWOOD AVE,COMMON ASSAULT,I,,813,SOUTHWESTERN,Northwest Community Actio,-76.66487,39.3082,"(39.3082, -76.66487)",RETAIL/SMA,,1
05/19/2018,18:25:00,6D,800 GREENMOUNT AVE,LARCENY FROM AUTO,O,,312,EASTERN,Penn-Fallsway,-76.60667,39.2991,"(39.2991, -76.60667)",STREET,,1
05/19/2018,18:09:00,4C,1200 W PRATT ST,AGG. ASSAULT,O,OTHER,931,SOUTHERN,Hollins Market,-76.63667,39.28567,"(39.28567, -76.63667)",PARKING LO,,1
05/19/2018,1743,9S,1300 N FREMONT AV,SHOOTING,,FIREARM,743,WESTERN,Sandtown-Winchester,-76.63696,39.30359,"(39.30359, -76.63696)",Street,,1
05/19/2018,17:43:00,4A,1300 N FREMONT AVE,AGG. ASSAULT,O,FIREARM,743,WESTERN,Sandtown-Winchester,-76.63696,39.30359,"(39.30359, -76.63696)",STREET,,1
05/19/2018,17:30:00,6J,2800 MILES AVE,LARCENY,O,,511,NORTHERN,Remington,-76.62333,39.3204,"(39.3204, -76.62333)",YARD/BUSIN,,1
05/19/2018,17:17:00,6C,3500 BOSTON ST,LARCENY,I,,233,SOUTHEASTERN,Canton Industrial Area,-76.56732,39.27703,"(39.27703, -76.56732)",OTHER - IN,,1
05/19/2018,17:00:00,4A,2600 MARBOURNE AVE,AGG. ASSAULT,I,FIREARM,923,SOUTHERN,Lakeland,-76.64471,39.25277,"(39.25277, -76.64471)",ROW/TOWNHO,,1
05/19/2018,17:00:00,6E,3300 W BELVEDERE AVE,LARCENY,,,614,NORTHWESTERN,Central Park Heights,-76.67785,39.34766,"(39.34766, -76.67785)",,,1
05/19/2018,17:00:00,7A,2000 E PRESTON ST,AUTO THEFT,O,,331,EASTERN,Broadway East,-76.58988,39.30558,"(39.30558, -76.58988)",STREET,,1
05/19/2018,17:00:00,7A,200 S ELLWOOD AVE,AUTO THEFT,O,,231,SOUTHEASTERN,Highlandtown,-76.57308,39.28904,"(39.28904, -76.57308)",STREET,,1
05/19/2018,16:55:00,7A,600 E JEFFREY ST,AUTO THEFT,I,,913,SOUTHERN,Brooklyn,-76.60332,39.23309,"(39.23309, -76.60332)",ROW/TOWNHO,,1
05/19/2018,16:50:00,4E,1600 POPLAND ST,COMMON ASSAULT,I,,911,SOUTHERN,Curtis Bay,-76.58819,39.22917,"(39.22917, -76.58819)",ROW/TOWNHO,,1
05/19/2018,16:30:00,3AK,6300 EASTERN AVE,ROBBERY - STREET,,KNIFE,242,SOUTHEASTERN,Pulaski Industrial Area,-76.53982,39.28761,"(39.28761, -76.53982)",,,1
05/19/2018,16:00:00,5C,4200 MORRISON CT,BURGLARY,,,911,SOUTHERN,Curtis Bay,-76.58793,39.22756,"(39.22756, -76.58793)",,,1
05/19/2018,16:00:00,7A,6700 REISTERSTOWN RD,AUTO THEFT,O,,631,NORTHWESTERN,Reisterstown Station,-76.70528,39.35825,"(39.35825, -76.70528)",PARKING LO,,1
05/19/2018,15:36:00,6D,1200 BRADDISH AVE,LARCENY FROM AUTO,O,,814,SOUTHWESTERN,Winchester,-76.66089,39.3019,"(39.3019, -76.66089)",STREET,,1
05/19/2018,15:30:00,3AJF,2600 TALBOT RD,ROBBERY - CARJACKING,O,FIREARM,641,NORTHWESTERN,Windsor Hills,-76.68954,39.31512,"(39.31512, -76.68954)",STREET,,1
05/19/2018,15:30:00,6J,NORTH AV & MCCULLOH ST,LARCENY,O,,133,WESTERN,Druid Heights,-76.63697,39.3103,"(39.3103, -76.63697)",STREET,,1
05/19/2018,15:00:00,5D,2800 BOSTON ST,BURGLARY,,,232,SOUTHEASTERN,Canton,-76.57652,39.27855,"(39.27855, -76.57652)",,,1
05/19/2018,15:00:00,6G,2400 WESTPORT ST,LARCENY,I,,921,SOUTHERN,Westport,-76.63686,39.26144,"(39.26144, -76.63686)",ROW/TOWNHO,,1
05/19/2018,14:24:00,6E,3300 E MONUMENT ST,LARCENY,O,,333,EASTERN,Orangeville Industrial Ar,-76.57142,39.2993,"(39.2993, -76.57142)",STREET,,1
05/19/2018,14:10:00,6J,100 N KENWOOD AVE,LARCENY,,,222,SOUTHEASTERN,Patterson Park Neighborho,-76.57772,39.29348,"(39.29348, -76.57772)",,,1
05/19/2018,14:00:00,4C,3900 GREENMOUNT AVE,AGG. ASSAULT,O,OTHER,542,NORTHERN,Guilford,-76.60954,39.33643,"(39.33643, -76.60954)",STREET,,1
05/19/2018,14:00:00,5D,300 N CALVERT ST,BURGLARY,I,,111,CENTRAL,Downtown,-76.61252,39.2928,"(39.2928, -76.61252)",OTHER - IN,,1
05/19/2018,13:15:00,4C,1300 W FRANKLIN ST,AGG. ASSAULT,O,OTHER,713,WESTERN,Harlem Park,-76.63929,39.29417,"(39.29417, -76.63929)",OTHER - OU,,1
05/19/2018,13:15:00,4C,1300 W FRANKLIN ST,AGG. ASSAULT,O,OTHER,713,WESTERN,Harlem Park,-76.63929,39.29417,"(39.29417, -76.63929)",OTHER - OU,,1
05/19/2018,12:30:00,4F,2200 W BALTIMORE ST,ASSAULT BY THREAT,I,,842,WESTERN,Boyd-Booth,-76.65167,39.28792,"(39.28792, -76.65167)",UNKNOWN,,1
05/19/2018,12:20:00,4C,3600 PULASKI HWY,AGG. ASSAULT,I,OTHER,223,EASTERN,Baltimore Highlands,-76.5676,39.29629,"(39.29629, -76.5676)",RESTAURANT,,1
05/19/2018,12:20:00,4C,3600 PULASKI HWY,AGG. ASSAULT,I,OTHER,223,EASTERN,Baltimore Highlands,-76.5676,39.29629,"(39.29629, -76.5676)",RESTAURANT,,1
05/19/2018,12:02:00,4E,2600 EDMONDSON AVE,COMMON ASSAULT,,,721,WESTERN,Mosher,-76.66022,39.29461,"(39.29461, -76.66022)",,,1
05/19/2018,12:02:00,5A,3200 WALBROOK AVE,BURGLARY,I,,811,SOUTHWESTERN,Walbrook,-76.67174,39.31005,"(39.31005, -76.67174)",ROW/TOWNHO,,1
05/19/2018,12:00:00,6J,3600 BUENA VISTA AVE,LARCENY,I,,531,NORTHERN,Hampden,-76.63932,39.33059,"(39.33059, -76.63932)",ROW/TOWNHO,,1
05/19/2018,11:45:00,6D,ST & N DUNCAN ST,LARCENY FROM AUTO,O,,321,EASTERN,CARE,-76.58719,39.29753,"(39.29753, -76.58719)",PARKING LO,,1
05/19/2018,11:35:00,3LK,400 W LEXINGTON ST,ROBBERY - COMMERCIAL,O,KNIFE,111,CENTRAL,Downtown,-76.6101,39.29131,"(39.29131, -76.6101)",STREET,,1
05/19/2018,11:30:00,6D,4000 BARRINGTON RD,LARCENY FROM AUTO,I,,621,NORTHWESTERN,Dorchester,-76.68532,39.33136,"(39.33136, -76.68532)",ROW/TOWNHO,,1
05/19/2018,11:15:00,4B,700 N GRANTLEY ST,AGG. ASSAULT,I,KNIFE,844,SOUTHWESTERN,Edgewood,-76.67656,39.29619,"(39.29619, -76.67656)",ROW/TOWNHO,,1
05/19/2018,11:00:00,4E,2200 GREENMOUNT AVE,COMMON ASSAULT,I,,342,EASTERN,East Baltimore Midway,-76.60945,39.31511,"(39.31511, -76.60945)",ROW/TOWNHO,,1
05/19/2018,11:00:00,6D,3800 MILFORD AVE,LARCENY FROM AUTO,O,,622,NORTHWESTERN,Howard Park,-76.69748,39.33624,"(39.33624, -76.69748)",STREET,,1
05/19/2018,11:00:00,7A,7000 FIELDCREST RD,AUTO THEFT,O,,631,NORTHWESTERN,Fallstaff,-76.70878,39.36407,"(39.36407, -76.70878)",STREET,,1
05/19/2018,10:53:00,5A,4000 N ROGERS AVE,BURGLARY,I,,623,NORTHWESTERN,Grove Park,-76.69858,39.33935,"(39.33935, -76.69858)",ROW/TOWNHO,,1
05/19/2018,10:15:00,5A,2000 E NORTH AVE,BURGLARY,I,,331,EASTERN,South Clifton Park,-76.59029,39.31237,"(39.31237, -76.59029)",ROW/TOWNHO,,1
05/19/2018,10:15:00,6D,200 W BALTIMORE ST,LARCENY FROM AUTO,I,,111,CENTRAL,Downtown,-76.61825,39.28937,"(39.28937, -76.61825)",OTHER - IN,,1
05/19/2018,10:00:00,5A,2800 BELMONT AVE,BURGLARY,I,,813,SOUTHWESTERN,Northwest Community Actio,-76.66454,39.30357,"(39.30357, -76.66454)",ROW/TOWNHO,,1
05/19/2018,9:50:00,3AF,900 N CAROLINE ST,ROBBERY - STREET,O,FIREARM,313,EASTERN,Gay Street,-76.59778,39.3005,"(39.3005, -76.59778)",STREET,,1
05/19/2018,9:30:00,7A,4300 NORFOLK AVE,AUTO THEFT,O,,641,NORTHWESTERN,West Forest Park,-76.68984,39.3227,"(39.3227, -76.68984)",PARKING LO,,1
05/19/2018,9:00:00,5A,2200 E FAYETTE ST,BURGLARY,I,,212,EASTERN,Butcher's Hill,-76.58535,39.29425,"(39.29425, -76.58535)",ROW/TOWNHO,,1
05/19/2018,9:00:00,6D,700 E PRATT ST,LARCENY FROM AUTO,I,,112,CENTRAL,Inner Harbor,-76.60533,39.28681,"(39.28681, -76.60533)",GARAGE ON,,1
05/19/2018,9:00:00,7A,100 MALLOW HILL RD,AUTO THEFT,O,,823,SOUTHWESTERN,Westgate,-76.71057,39.28231,"(39.28231, -76.71057)",STREET,,1
05/19/2018,8:50:00,3B,900 SAINT PAUL ST,ROBBERY - STREET,O,,142,CENTRAL,Mount Vernon,-76.61423,39.30073,"(39.30073, -76.61423)",STREET,,1
05/19/2018,8:30:00,4E,400 FOLCROFT ST,COMMON ASSAULT,I,,241,SOUTHEASTERN,Bayview,-76.54193,39.28867,"(39.28867, -76.54193)",ROW/TOWNHO,,1
05/19/2018,8:28:00,6C,900 N CHARLES ST,LARCENY,I,,142,CENTRAL,Mount Vernon,-76.61589,39.30063,"(39.30063, -76.61589)",DRUG STORE,,1
05/19/2018,8:00:00,6A,5200 PARK HEIGHTS AVE,LARCENY,O,,633,NORTHWESTERN,Pimlico Good Neighbors,-76.67611,39.34911,"(39.34911, -76.67611)",RACE TRACK,,1
05/19/2018,7:35:00,4E,5200 PARK HEIGHTS AVE,COMMON ASSAULT,I,,633,NORTHWESTERN,Pimlico Good Neighbors,-76.67611,39.34911,"(39.34911, -76.67611)",ROW/TOWNHO,,1
05/19/2018,7:20:00,7A,1100 E COLD SPRING LN,AUTO THEFT,O,,413,NORTHEASTERN,New Northwood,-76.59947,39.34514,"(39.34514, -76.59947)",STREET,,1
05/19/2018,7:19:00,4C,700 E 22ND ST,AGG. ASSAULT,O,OTHER,342,EASTERN,East Baltimore Midway,-76.60843,39.31459,"(39.31459, -76.60843)",STREET,,1
05/19/2018,7:00:00,4E,5400 JAMESTOWNE CT,COMMON ASSAULT,I,,823,SOUTHWESTERN,Westgate,-76.70843,39.28302,"(39.28302, -76.70843)",ROW/TOWNHO,,1
05/19/2018,6:48:00,6D,4300 RIDGEWOOD AVE,LARCENY FROM AUTO,O,,621,NORTHWESTERN,West Arlington,-76.69187,39.33666,"(39.33666, -76.69187)",STREET,,1
05/19/2018,6:42:00,3B,3400 ERDMAN AVE,ROBBERY - STREET,O,,432,NORTHEASTERN,Belair-Edison,-76.57107,39.31987,"(39.31987, -76.57107)",ALLEY,,1
05/19/2018,6:42:00,6G,4400 GRAPE VINE WAY,LARCENY,I,,433,NORTHEASTERN,Orchard Ridge,-76.55885,39.31148,"(39.31148, -76.55885)",ROW/TOWNHO,,1
05/19/2018,6:30:00,6D,100 N FRONT ST,LARCENY FROM AUTO,,,211,SOUTHEASTERN,Jonestown,-76.6059,39.29123,"(39.29123, -76.6059)",,,1
05/19/2018,6:29:00,4E,400 N EAST AVE,COMMON ASSAULT,I,,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57213,39.29651,"(39.29651, -76.57213)",ROW/TOWNHO,,1
05/19/2018,6:12:00,4E,1500 RUSSELL ST,COMMON ASSAULT,I,,941,SOUTHERN,Carroll - Camden Industri,-76.62769,39.27408,"(39.27408, -76.62769)",OTHER - IN,,1
05/19/2018,4:38:00,7A,4600 FREDERICK AVE,AUTO THEFT,O,,822,SOUTHWESTERN,Irvington,-76.6918,39.28151,"(39.28151, -76.6918)",STREET,,1
05/19/2018,4:00:00,4C,2100 WILKENS AVE,AGG. ASSAULT,O,OTHER,841,SOUTHWESTERN,Carrollton Ridge,-76.6494,39.28121,"(39.28121, -76.6494)",STREET,,1
05/19/2018,3:20:00,4A,6800 FAIRLAWN AVE,AGG. ASSAULT,,FIREARM,631,NORTHWESTERN,Reisterstown Station,-76.70956,39.3588,"(39.3588, -76.70956)",,,1
05/19/2018,3:15:00,4D,100 S CONKLING ST,AGG. ASSAULT,I,HANDS,223,SOUTHEASTERN,Baltimore Highlands,-76.56739,39.29081,"(39.29081, -76.56739)",ROW/TOWNHO,,1
05/19/2018,3:15:00,4E,100 S CONKLING ST,COMMON ASSAULT,I,,223,SOUTHEASTERN,Baltimore Highlands,-76.56739,39.29081,"(39.29081, -76.56739)",ROW/TOWNHO,,1
05/19/2018,2:36:00,4E,ST & BOSTON ST,COMMON ASSAULT,,,211,SOUTHEASTERN,Inner Harbor,-76.60325,39.28417,"(39.28417, -76.60325)",,,1
05/19/2018,2:36:00,4E,ST & BOSTON ST,COMMON ASSAULT,,,211,SOUTHEASTERN,Inner Harbor,-76.60325,39.28417,"(39.28417, -76.60325)",,,1
05/19/2018,1:30:00,4C,0 ART MUSEUM DR,AGG. ASSAULT,O,OTHER,511,NORTHERN,Johns Hopkins Homewood,-76.61791,39.32612,"(39.32612, -76.61791)",STREET,,1
05/19/2018,1:30:00,4E,0 MARKET PL,COMMON ASSAULT,O,,111,CENTRAL,Downtown,-76.60669,39.2894,"(39.2894, -76.60669)",STREET,,1
05/19/2018,1:30:00,4E,0 MARKET PL,COMMON ASSAULT,O,,111,CENTRAL,Downtown,-76.60669,39.2894,"(39.2894, -76.60669)",STREET,,1
05/19/2018,1:30:00,4E,0 MARKET PL,COMMON ASSAULT,O,,111,CENTRAL,Downtown,-76.60669,39.2894,"(39.2894, -76.60669)",STREET,,1
05/19/2018,1:30:00,5C,200 E UNIVERSITY PKWY,BURGLARY,I,,512,NORTHERN,Oakenshawe,-76.61451,39.33049,"(39.33049, -76.61451)",ROW/TOWNHO,,1
05/19/2018,1:13:00,4E,200 S FRANKLINTOWN RD,COMMON ASSAULT,I,,842,SOUTHWESTERN,Shipley Hill,-76.65792,39.28457,"(39.28457, -76.65792)",RETAIL/SMA,,1
05/19/2018,1:05:00,4B,500 PARKSLEY AVE,AGG. ASSAULT,I,KNIFE,832,SOUTHWESTERN,Gwynns Falls,-76.6657,39.27875,"(39.27875, -76.6657)",ROW/TOWNHO,,1
05/19/2018,1:00:00,6D,200 E REDWOOD ST,LARCENY FROM AUTO,O,,111,CENTRAL,Downtown,-76.61217,39.28892,"(39.28892, -76.61217)",STREET,,1
05/19/2018,0:37:00,6C,5700 BELAIR RD,LARCENY,I,,444,NORTHEASTERN,Frankford,-76.5453,39.34251,"(39.34251, -76.5453)",CONVENIENC,,1
05/19/2018,0:25:00,4C,2700 E BIDDLE ST,AGG. ASSAULT,I,OTHER,332,EASTERN,Berea,-76.57957,39.3049,"(39.3049, -76.57957)",ROW/TOWNHO,,1
05/19/2018,0:16:00,4E,300 LIGHT ST,COMMON ASSAULT,I,,113,CENTRAL,Downtown West,-76.61341,39.28486,"(39.28486, -76.61341)",HOTEL/MOTE,,1
05/19/2018,0:16:00,4E,300 LIGHT ST,COMMON ASSAULT,I,,113,CENTRAL,Downtown West,-76.61341,39.28486,"(39.28486, -76.61341)",HOTEL/MOTE,,1
05/19/2018,0:08:00,6J,1400 WASHINGTON BLVD,LARCENY,,,932,SOUTHERN,Washington Village/Pigtow,-76.63752,39.27894,"(39.27894, -76.63752)",,,1
05/19/2018,0:00:00,4E,100 NORTH BEND RD,COMMON ASSAULT,I,,823,SOUTHWESTERN,Westgate,-76.70575,39.28154,"(39.28154, -76.70575)",APT/CONDO,,1
05/18/2018,23:55:00,4B,6200 EVERALL AVE,AGG. ASSAULT,O,KNIFE,425,NORTHEASTERN,Glenham-Belhar,-76.53753,39.35196,"(39.35196, -76.53753)",STREET,,1
05/18/2018,23:40:00,4E,2300 WASHINGTON BLVD,COMMON ASSAULT,I,,831,SOUTHWESTERN,Morrell Park,-76.65003,39.26878,"(39.26878, -76.65003)",BAR,,1
05/18/2018,23:30:00,3AK,1000 BRENTWOOD AVE,ROBBERY - STREET,O,KNIFE,311,EASTERN,Johnston Square,-76.60911,39.30133,"(39.30133, -76.60911)",STREET,,1
05/18/2018,23:10:00,3AF,4900 GOODNOW RD,ROBBERY - STREET,O,FIREARM,443,NORTHEASTERN,Frankford,-76.54844,39.32676,"(39.32676, -76.54844)",STREET,,1
05/18/2018,23:02:00,4E,1600 N PULASKI ST,COMMON ASSAULT,,,741,WESTERN,Easterwood,-76.6512,39.30735,"(39.30735, -76.6512)",,,1
05/18/2018,23:00:00,3AF,5600 SINCLAIR LN,ROBBERY - STREET,,FIREARM,444,NORTHEASTERN,Frankford,-76.53636,39.32583,"(39.32583, -76.53636)",,,1
05/18/2018,22:55:00,3AF,200 S ELLWOOD AVE,ROBBERY - STREET,O,FIREARM,231,SOUTHEASTERN,Highlandtown,-76.57308,39.28904,"(39.28904, -76.57308)",STREET,,1
05/18/2018,22:50:00,4C,2200 BAKER ST,AGG. ASSAULT,O,OTHER,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65319,39.30644,"(39.30644, -76.65319)",STREET,,1
05/18/2018,22:50:00,4C,2200 BAKER ST,AGG. ASSAULT,O,OTHER,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65319,39.30644,"(39.30644, -76.65319)",STREET,,1
05/18/2018,22:32:00,6G,900 S CATON AVE,LARCENY,I,,832,SOUTHWESTERN,Violetville,-76.67137,39.27355,"(39.27355, -76.67137)",HOSP/NURS.,,1
05/18/2018,22:30:00,6J,300 W BALTIMORE ST,LARCENY,I,,111,CENTRAL,Downtown,-76.61967,39.28938,"(39.28938, -76.61967)",ROW/TOWNHO,,1
05/18/2018,22:30:00,7A,1000 N CALVERT ST,AUTO THEFT,O,,141,CENTRAL,Mid-Town Belvedere,-76.61313,39.30169,"(39.30169, -76.61313)",STREET,,1
05/18/2018,22:20:00,4E,1600 FRANKFURST AVE,COMMON ASSAULT,O,,912,SOUTHERN,Fairfield Area,-76.58259,39.24084,"(39.24084, -76.58259)",BUS/AUTO,,1
05/18/2018,22:19:00,4E,400 OXFORD CT,COMMON ASSAULT,I,,123,CENTRAL,Upton,-76.62466,39.30062,"(39.30062, -76.62466)",ROW/TOWNHO,,1
05/18/2018,22:00:00,6D,1300 E 35TH ST,LARCENY FROM AUTO,,,412,NORTHEASTERN,Ednor Gardens-Lakeside,-76.59751,39.33097,"(39.33097, -76.59751)",,,1
05/18/2018,22:00:00,6D,1000 W CROSS ST,LARCENY FROM AUTO,O,,932,SOUTHERN,Washington Village/Pigtow,-76.62996,39.28099,"(39.28099, -76.62996)",STREET,,1
05/18/2018,22:00:00,6E,PARRISH ST & LAURENS ST,LARCENY,O,,743,WESTERN,Sandtown-Winchester,-76.64254,39.30323,"(39.30323, -76.64254)",STREET,,1
05/18/2018,22:00:00,7A,2800 FLEETWOOD AVE,AUTO THEFT,O,,424,NORTHEASTERN,Westfield,-76.55452,39.36279,"(39.36279, -76.55452)",STREET,,1
05/18/2018,21:55:00,3B,3300 W Cold Spring Ln,ROBBERY - STREET,O,,643,NORTHWESTERN,Dolfield,-76.67425,39.33651,"(39.33651, -76.67425)",OTHER - OU,,1
05/18/2018,21:45:00,3AJF,1300 PENNSYLVANIA AVE,ROBBERY - CARJACKING,,FIREARM,123,CENTRAL,Upton,-76.6308,39.30039,"(39.30039, -76.6308)",,,1
05/18/2018,21:45:00,3AJF,1300 PENNSYLVANIA AVE,ROBBERY - CARJACKING,O,FIREARM,123,CENTRAL,Upton,-76.6308,39.30039,"(39.30039, -76.6308)",STREET,,1
05/18/2018,21:35:00,4B,2100 VINE ST,AGG. ASSAULT,O,KNIFE,714,WESTERN,Penrose/Fayette Street Ou,-76.65039,39.28993,"(39.28993, -76.65039)",STREET,,1
05/18/2018,21:30:00,4B,3500 BENZINGER RD,AGG. ASSAULT,,KNIFE,832,SOUTHWESTERN,Violetville,-76.67852,39.27059,"(39.27059, -76.67852)",,,1
05/18/2018,21:27:00,4C,2000 DEERING AVE,AGG. ASSAULT,O,OTHER,831,SOUTHWESTERN,Morrell Park,-76.65254,39.26217,"(39.26217, -76.65254)",OTHER - OU,,1
05/18/2018,21:05:00,3AJF,2200 W Cold Spring Ln,ROBBERY - CARJACKING,,FIREARM,533,NORTHERN,Coldspring,-76.6523,39.34362,"(39.34362, -76.6523)",,,1
05/18/2018,21:03:00,5D,200 E 21ST ST,BURGLARY,I,,514,NORTHERN,Barclay,-76.61386,39.31332,"(39.31332, -76.61386)",SCHOOL,,1
05/18/2018,21:00:00,5A,1600 W LEXINGTON ST,BURGLARY,,,711,WESTERN,Franklin Square,-76.64336,39.29071,"(39.29071, -76.64336)",,,1
05/18/2018,21:00:00,6D,LEXINGTON ST & HOLLIDAY ST,LARCENY FROM AUTO,O,,111,CENTRAL,Downtown,-76.61028,39.29131,"(39.29131, -76.61028)",STREET,,1
05/18/2018,20:37:00,5D,200 E 21ST ST,BURGLARY,,,514,NORTHERN,Barclay,-76.61386,39.31332,"(39.31332, -76.61386)",,,1
05/18/2018,20:35:00,4C,4700 LIBERTY HEIGHTS AVE,AGG. ASSAULT,O,OTHER,622,NORTHWESTERN,Howard Park,-76.6958,39.33146,"(39.33146, -76.6958)",STREET,,1
05/18/2018,20:20:00,4C,1700 DUNDALK AVE,AGG. ASSAULT,O,OTHER,243,SOUTHEASTERN,Broening Manor,-76.53222,39.27471,"(39.27471, -76.53222)",PARKING LO,,1
05/18/2018,20:15:00,6C,300 N CHARLES ST,LARCENY,I,,111,CENTRAL,Downtown,-76.61538,39.29248,"(39.29248, -76.61538)",RETAIL/SMA,,1
05/18/2018,20:01:00,3B,500 CORDING AVE,ROBBERY - STREET,I,,523,NORTHERN,Belvedere,-76.60979,39.36162,"(39.36162, -76.60979)",ROW/TOWNHO,,1
05/18/2018,19:38:00,6E,4200 SHELDON AVE,LARCENY,O,,442,NORTHEASTERN,Belair-Edison,-76.56412,39.32824,"(39.32824, -76.56412)",STREET,,1
05/18/2018,19:27:00,7A,3100 E BALTIMORE ST,AUTO THEFT,O,,222,SOUTHEASTERN,Patterson Park Neighborho,-76.57305,39.29238,"(39.29238, -76.57305)",STREET,,1
05/18/2018,19:19:00,4E,6200 PARK HEIGHTS AVE,COMMON ASSAULT,I,,632,NORTHWESTERN,Cross Country,-76.6934,39.35842,"(39.35842, -76.6934)",ROW/TOWNHO,,1
05/18/2018,19:13:00,4C,600 CHERRY HILL RD,AGG. ASSAULT,O,OTHER,922,SOUTHERN,Cherry Hill,-76.62295,39.24996,"(39.24996, -76.62295)",OTHER - OU,,1
05/18/2018,19:13:00,4C,600 CHERRY HILL RD,AGG. ASSAULT,O,OTHER,922,SOUTHERN,Cherry Hill,-76.62295,39.24996,"(39.24996, -76.62295)",OTHER - OU,,1
05/18/2018,19:13:00,4C,600 CHERRY HILL RD,AGG. ASSAULT,O,OTHER,922,SOUTHERN,Cherry Hill,-76.62295,39.24996,"(39.24996, -76.62295)",OTHER - OU,,1
05/18/2018,19:00:00,5D,3100 CLIFTON AVE,BURGLARY,I,,811,SOUTHWESTERN,Walbrook,-76.66978,39.31118,"(39.31118, -76.66978)",RELIGIOUS,,1
05/18/2018,19:00:00,7C,200 S MOUNT ST,AUTO THEFT,O,,935,SOUTHERN,New Southwest/Mount Clare,-76.64356,39.2851,"(39.2851, -76.64356)",STREET,,1
05/18/2018,18:40:00,4E,2700 ORLEANS ST,COMMON ASSAULT,I,,221,SOUTHEASTERN,McElderry Park,-76.57834,39.29582,"(39.29582, -76.57834)",ROW/TOWNHO,,1
05/18/2018,18:35:00,3EF,RD & E NORTH AV,ROBBERY - COMMERCIAL,O,FIREARM,332,EASTERN,Broadway East,-76.58404,39.3126,"(39.3126, -76.58404)",GAS STATIO,,1
05/18/2018,18:27:00,6D,0 S CHARLES ST,LARCENY FROM AUTO,O,,111,CENTRAL,Downtown,-76.61503,39.28854,"(39.28854, -76.61503)",OTHER - OU,,1
05/18/2018,18:22:00,4D,4200 NICHOLAS AVE,AGG. ASSAULT,O,HANDS,442,NORTHEASTERN,Belair-Edison,-76.5629,39.3283,"(39.3283, -76.5629)",PORCH/DECK,,1
05/18/2018,18:00:00,6C,4100 FREDERICK AVE,LARCENY,,,833,SOUTHWESTERN,Irvington,-76.68411,39.28168,"(39.28168, -76.68411)",,,1
05/18/2018,17:33:00,6D,0 S CHARLES ST,LARCENY FROM AUTO,,,111,CENTRAL,Downtown,-76.61503,39.28854,"(39.28854, -76.61503)",,,1
05/18/2018,17:30:00,6J,1800 S HANOVER ST,LARCENY,O,,943,SOUTHERN,South Baltimore,-76.61508,39.26924,"(39.26924, -76.61508)",BRIDGE-PIE,,1
05/18/2018,17:20:00,6C,200 E UNIVERSITY PKWY,LARCENY,I,,512,NORTHERN,Charles Village,-76.61496,39.3307,"(39.3307, -76.61496)",OTHER - IN,,1
05/18/2018,17:08:00,6C,2700 WASHINGTON BLVD,LARCENY,I,,831,SOUTHWESTERN,Morrell Park,-76.65493,39.26449,"(39.26449, -76.65493)",RETAIL/SMA,,1
05/18/2018,17:00:00,5A,400 S VINCENT ST,BURGLARY,I,,935,SOUTHERN,New Southwest/Mount Clare,-76.64273,39.28289,"(39.28289, -76.64273)",ROW/TOWNHO,,1
05/18/2018,17:00:00,6J,300 S CLINTON ST,LARCENY,O,,231,SOUTHEASTERN,Highlandtown,-76.57005,39.28834,"(39.28834, -76.57005)",ALLEY,,1
05/18/2018,16:58:00,4E,2100 W FAYETTE ST,COMMON ASSAULT,I,,714,WESTERN,Penrose/Fayette Street Ou,-76.65047,39.28933,"(39.28933, -76.65047)",ROW/TOWNHO,,1
05/18/2018,16:50:00,6J,0 N MILTON AVE,LARCENY,O,,221,SOUTHEASTERN,Patterson Place,-76.58194,39.29244,"(39.29244, -76.58194)",STREET,,1
05/18/2018,16:15:00,6D,0 S CHARLES ST,LARCENY FROM AUTO,,,111,CENTRAL,Downtown,-76.61503,39.28854,"(39.28854, -76.61503)",,,1
05/18/2018,16:09:00,6C,2200 E MONUMENT ST,LARCENY,I,,321,EASTERN,Middle East,-76.58574,39.29873,"(39.29873, -76.58574)",ROW/TOWNHO,,1
05/18/2018,16:00:00,5A,3900 ROSECREST AVE,BURGLARY,I,,632,NORTHWESTERN,Glen,-76.69583,39.3552,"(39.3552, -76.69583)",SINGLE HOU,,1
