Date,Time,Address,Crime,Inside/Outside,Weapon,PostCode,District,Neighborhood,Longitude,Latitude,Location,Premise
interval+date,interval+minute,nominal,ordinal,nominal,nominal,nominal,nominal,nominal,ratio,ratio,vector2,nominal
43285,240,700 LINNARD ST,2,I,,844,SOUTHWESTERN,Edgewood,-76.67472,39.29684,"(39.29684, -76.67472)",ROW/TOWNHO
43285,209,2200 GREENMOUNT AV,14,,FIREARM,341,EASTERN,Barclay,-76.60952,39.31488,"(39.31488, -76.60952)",Street
43285,210,4800 FRANKFORD AVE,2,I,,444,NORTHEASTERN,Frankford,-76.54469,39.33211,"(39.33211, -76.54469)",ROW/TOWNHO
43285,210,2500 LAURETTA AVE,8,O,,721,WESTERN,Rosemont Homeowners/Tenan,-76.6586,39.29397,"(39.29397, -76.6586)",PARKING LO
43285,180,0 LIGHT ST,7,O,,111,CENTRAL,Downtown,-76.61377,39289,"(39.289, -76.61377)",STREET
43285,165,3800 S HANOVER ST,2,I,,913,SOUTHERN,Brooklyn,-76.61077,39.23616,"(39.23616, -76.61077)",ROW/TOWNHO
43285,137,2200 BOOTH ST,5,,,842,SOUTHWESTERN,Boyd-Booth,-76.65262,39.28741,"(39.28741, -76.65262)",
43285,120,900 W 36TH ST,5,O,,531,NORTHERN,Hampden,-76.63154,39.33117,"(39.33117, -76.63154)",STREET
43285,90,3800 EGERTON RD,3,O,,642,NORTHWESTERN,Callaway-Garrison,-76.68084,39.32803,"(39.32803, -76.68084)",STREET
43285,60,3200 DORCHESTER RD,2,O,,643,NORTHWESTERN,Ashburton,-76.6688,39.32532,"(39.32532, -76.6688)",SHED/GARAG
43285,30,5500 BOSWORTH AVE,2,,,622,NORTHWESTERN,Howard Park,-76.71033,39.32923,"(39.32923, -76.71033)",
43285,29,0 S FRANKLINTOWN RD,5,,,842,SOUTHWESTERN,Shipley Hill,-76.65948,39.28856,"(39.28856, -76.65948)",
43285,10,RD & ECHODALE AV,13,O,FIREARM,426,NORTHEASTERN,Waltherson,-76.56332,39.35011,"(39.35011, -76.56332)",STREET
43285,7,1500 GLENEAGLE RD,13,O,FIREARM,415,NORTHEASTERN,Loch Raven,-76.58585,39.36205,"(39.36205, -76.58585)",STREET
43285,0,900 SAINT DUNSTANS RD,2,I,,523,NORTHERN,Cameron Village,-76.6018,39.3597,"(39.3597, -76.6018)",ROW/TOWNHO
43285,0,1500 RUSSELL ST,7,I,,941,SOUTHERN,Carroll - Camden Industri,-76.62769,39.27408,"(39.27408, -76.62769)",OTHER - IN
43285,0,1300 WALKER AVE,7,O,,414,NORTHEASTERN,Idlewood,-76.58728,39.37069,"(39.37069, -76.58728)",YARD
43285,0,5700 CEDONIA AVE,3,O,,444,NORTHEASTERN,Frankford,-76.53276,39.33755,"(39.33755, -76.53276)",PARKING LO
43284,1425,1300 E FAYETTE ST,0,I,OTHER,212,SOUTHEASTERN,Dunbar-Broadway,-76.59957,39.29259,"(39.29259, -76.59957)",RETAIL/SMA
43284,1387,1000 PENNSYLVANIA AVE,13,,,121,CENTRAL,Heritage Crossing,-76.62792,39.29805,"(39.29805, -76.62792)",
43284,1380,200 ATHOLGATE LN,2,I,,823,SOUTHWESTERN,Ten Hills,-76.69691,39.28555,"(39.28555, -76.69691)",ROW/TOWNHO
43284,1380,2100 EAGLE ST,8,O,,841,SOUTHWESTERN,Carrollton Ridge,-76.64913,39.28043,"(39.28043, -76.64913)",STREET
43284,1380,2600 HURON ST,7,O,,921,SOUTHERN,Mount Winans,-76.64466,39.26133,"(39.26133, -76.64466)",STREET
43284,1370,300 SAINT PAUL ST,0,O,FIREARM,111,CENTRAL,Downtown,-76.6135,39.29254,"(39.29254, -76.6135)",STREET
43284,1340,1600 INGRAM RD,5,O,,415,NORTHEASTERN,Perring Loch,-76.58552,39.35144,"(39.35144, -76.58552)",STREET
43284,1311,2000 E PRATT ST,0,I,KNIFE,212,SOUTHEASTERN,Upper Fells Point,-76.58797,39.28943,"(39.28943, -76.58797)",ROW/TOWNHO
43284,1305,400 OXFORD CT,13,O,,123,CENTRAL,Upton,-76.62459,39.30075,"(39.30075, -76.62459)",STREET
43284,1290,300 S CLINTON ST,8,O,,231,SOUTHEASTERN,Highlandtown,-76.57005,39.28837,"(39.28837, -76.57005)",STREET
43284,1260,2900 RAYSHIRE RD,5,I,,923,SOUTHERN,Lakeland,-76.64209,39.25323,"(39.25323, -76.64209)",ROW/TOWNHO
43284,1260,AV & N ELLAMONT ST,5,O,,813,SOUTHWESTERN,Rosemont,-76.67087,39.30797,"(39.30797, -76.67087)",STREET
43284,1257,4600 WALLINGTON AVE,0,,OTHER,643,NORTHWESTERN,Dolfield,-76.68278,39.33947,"(39.33947, -76.68278)",
43284,1230,2700 GWYNNS FALLS PKWY,8,O,,731,NORTHWESTERN,Panway/Braddish Avenue,-76.66359,39.31452,"(39.31452, -76.66359)",ALLEY
43284,1201,1800 SPENCE ST,13,O,,831,SOUTHWESTERN,Morrell Park,-76.65145,39.26906,"(39.26906, -76.65145)",STREET
43284,1200,2900 CHELSEA TER,8,O,,641,NORTHWESTERN,Garwyn Oaks,-76.68181,39.32041,"(39.32041, -76.68181)",STREET
43284,1200,2000 ORLEANS ST,7,,,321,EASTERN,CARE,-76.58827,39.29541,"(39.29541, -76.58827)",
43284,1192,4100 HYDEN CT,5,,,913,SOUTHERN,Brooklyn,-76.59762,39.22876,"(39.22876, -76.59762)",
43284,1169,3800 FREDERICK AVE,5,I,,842,SOUTHWESTERN,Irvington,-76.67956,39.28188,"(39.28188, -76.67956)",OTHER - IN
43284,1140,2500 LAURETTA AVE,2,I,,721,WESTERN,Rosemont Homeowners/Tenan,-76.65738,39.29396,"(39.29396, -76.65738)",ROW/TOWNHO
43284,1140,300 E LAFAYETTE AVE,8,O,,311,EASTERN,Greenmount West,-76.61138,39.30997,"(39.30997, -76.61138)",STREET
43284,1140,500 YALE AVE,7,O,,833,SOUTHWESTERN,Yale Heights,-76.68672,39.2769,"(39.2769, -76.68672)",PARKING LO
43284,1140,2900 HOLLINS FERRY RD,7,,,923,SOUTHERN,Lakeland,-76.64598,39.25583,"(39.25583, -76.64598)",
43284,1140,1600 HEATHFIELD RD,3,,,415,NORTHEASTERN,Perring Loch,-76.58549,39.35222,"(39.35222, -76.58549)",
43284,1138,2500 GREENMOUNT AVE,7,I,,513,NORTHERN,Better Waverly,-76.60943,39.31843,"(39.31843, -76.60943)",SPECIALTY
43284,1115,4800 REISTERSTOWN RD,0,I,OTHER,613,NORTHWESTERN,Central Park Heights,-76.67699,39.34194,"(39.34194, -76.67699)",ROW/TOWNHO
43284,1081,400 E PRATT ST,7,I,,112,CENTRAL,Inner Harbor,-76.6098,39.28668,"(39.28668, -76.6098)",OTHER - IN
43284,1080,RD & WOODLEA AV,5,O,,426,NORTHEASTERN,Frankford,-76.55696,39.33441,"(39.33441, -76.55696)",STREET
43284,1080,900 N WASHINGTON ST,7,I,,321,EASTERN,Middle East,-76.58976,39.30072,"(39.30072, -76.58976)",OTHER - IN
43284,1080,0 W SARATOGA ST,8,I,,111,CENTRAL,Downtown,-76.61597,39.29273,"(39.29273, -76.61597)",PARKING LO
43284,1080,5400 BIRCHWOOD AVE,8,,,423,NORTHEASTERN,Hamilton Hills,-76.56648,39.35473,"(39.35473, -76.56648)",
43284,1080,3000 LORENA AVE,3,O,,923,SOUTHERN,Lakeland,-76.65356,39.25458,"(39.25458, -76.65356)",STREET
43284,1070,600 E 33RD ST,7,I,,513,NORTHERN,Better Waverly,-76.60813,39.32829,"(39.32829, -76.60813)",GROCERY/CO
43284,1050,3800 FLOWERTON RD,2,I,,844,SOUTHWESTERN,Edmondson Village,-76.68058,39.29868,"(39.29868, -76.68058)",ROW/TOWNHO
43284,1048,1900 W NORTH AVE,5,I,,741,WESTERN,Easterwood,-76.64926,39.30966,"(39.30966, -76.64926)",ROW/TOWNHO
43284,1035,33RD ST & ST PAUL ST,5,O,,512,NORTHERN,Charles Village,-76.61608,39.32812,"(39.32812, -76.61608)",STREET
43284,1020,2000 MCCULLOH ST,8,O,,131,CENTRAL,Druid Heights,-76.6349,39.30825,"(39.30825, -76.6349)",STREET
43284,1020,1100 DESOTO RD,7,O,,832,SOUTHWESTERN,Wilhelm Park,-76.66332,39.27121,"(39.27121, -76.66332)",PARKING LO
43284,996,4600 W NORTHERN PKWY,7,I,,622,NORTHWESTERN,Seton Business Park,-76.70096,39.34483,"(39.34483, -76.70096)",DRUG STORE
43284,990,N EAST AVE,7,O,,222,SOUTHEASTERN,Patterson Park Neighborho,-76.57248,39.29354,"(39.29354, -76.57248)",STREET
43284,990,0 N HOWARD ST,7,I,,111,CENTRAL,Downtown,-76.61951,39.29004,"(39.29004, -76.61951)",BANK/FINAN
43284,960,2400 ANNOR CT,0,I,KNIFE,921,SOUTHERN,Westport,-76.64148,39.26154,"(39.26154, -76.64148)",ROW/TOWNHO
43284,960,3600 ERDMAN AVE,5,,,434,NORTHEASTERN,Belair-Edison,-76.56998,39.31747,"(39.31747, -76.56998)",
43284,960,3600 ERDMAN AVE,5,,,434,NORTHEASTERN,Belair-Edison,-76.56998,39.31747,"(39.31747, -76.56998)",
43284,960,2500 E OLIVER ST,2,O,,332,EASTERN,Berea,-76.58204,39.30801,"(39.30801, -76.58204)",STREET
43284,960,600 N EUTAW ST,7,,,143,CENTRAL,Seton Hill,-76.62138,39.29608,"(39.29608, -76.62138)",
43284,900,2700 JEFFERSON ST,2,I,,221,SOUTHEASTERN,McElderry Park,-76.57873,39.29689,"(39.29689, -76.57873)",ROW/TOWNHO
43284,900,900 STOLL ST,8,,,913,SOUTHERN,Brooklyn,-76.5996,39.23062,"(39.23062, -76.5996)",
43284,888,1000 BRANTLEY AVE,13,,OTHER,713,WESTERN,Harlem Park,-76.63445,39.29623,"(39.29623, -76.63445)",
43284,880,400 FONTHILL AVE,2,I,,832,SOUTHWESTERN,Gwynns Falls,-76.66349,39.27871,"(39.27871, -76.66349)",GARAGE ON
43284,855,BALTIMORE ST & N CHARLES ST,7,O,,111,CENTRAL,Downtown,-76.61515,39.28953,"(39.28953, -76.61515)",STREET
43284,840,200 S AUGUSTA AVE,0,,OTHER,843,SOUTHWESTERN,Irvington,-76.68473,39.2831,"(39.2831, -76.68473)",
43284,840,1000 W FAYETTE ST,2,I,,712,WESTERN,Poppleton,-76.63478,39.2899,"(39.2899, -76.63478)",ROW/TOWNHO
43284,840,3100 KESWICK RD,7,I,,511,NORTHERN,Hampden,-76.62773,39.32504,"(39.32504, -76.62773)",ROW/TOWNHO
43284,840,2700 EDMONDSON AVE,7,,,721,WESTERN,Rosemont Homeowners/Tenan,-76.66285,39.29446,"(39.29446, -76.66285)",
43284,730,MULBERRY ST & ST PAUL PL,7,O,,111,CENTRAL,Downtown,-76.61425,39.29422,"(39.29422, -76.61425)",STREET
43284,720,2300 MCCULLOH ST,8,,,733,WESTERN,Penn North,-76.63764,39.31099,"(39.31099, -76.63764)",
43284,720,2300 MCCULLOH ST,8,,,733,WESTERN,Penn North,-76.63764,39.31099,"(39.31099, -76.63764)",
43284,720,1700 MONTPELIER ST,7,O,,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59509,39.3197,"(39.3197, -76.59509)",OTHER - OU
43284,696,0 E PATAPSCO AV,14,,FIREARM,913,SOUTHERN,Brooklyn,-76.60963,39.23853,"(39.23853, -76.60963)",Street
43284,714,700 E PATAPSCO AVE,13,O,,912,SOUTHERN,Fairfield Area,-76.60061,39.23582,"(39.23582, -76.60061)",PARKING LO
43284,714,300 SAINT PAUL ST,7,I,,111,CENTRAL,Downtown,-76.6135,39.29254,"(39.29254, -76.6135)",HOSP/NURS.
43284,696,0 W PATAPSCO AVE,0,O,FIREARM,912,SOUTHERN,Brooklyn,-76.61017,39.23874,"(39.23874, -76.61017)",STREET
43284,695,300 W SARATOGA ST,7,,,111,CENTRAL,Downtown,-76.61975,39.29291,"(39.29291, -76.61975)",
43284,690,500 MOUNT HOLLY ST,12,I,,843,SOUTHWESTERN,Allendale,-76.67961,39.29281,"(39.29281, -76.67961)",ROW/TOWNHO
43284,655,1400 N MONTFORD AVE,2,I,,331,EASTERN,Broadway East,-76.58422,39.3074,"(39.3074, -76.58422)",ROW/TOWNHO
43284,630,FAYETTE ST & N HIGH ST,7,O,,211,SOUTHEASTERN,Jonestown,-76.60466,39.29115,"(39.29115, -76.60466)",STREET
43284,600,800 SHOWELL CT,7,O,,311,EASTERN,Johnston Square,-76.60591,39.30418,"(39.30418, -76.60591)",STREET
43284,570,1800 RAMSAY ST,6,,FIREARM,934,SOUTHERN,Carrollton Ridge,-76.64504,39.28322,"(39.28322, -76.64504)",Street
43035,900,,7,,,832,SOUTHWESTERN,,,,,
43284,570,FRANKLINTOWN RD & W LOMBARD ST,2,I,,842,SOUTHWESTERN,Shipley Hill,-76.6582,39.28568,"(39.28568, -76.6582)",APT/CONDO
43284,554,1200 W BALTIMORE ST,13,I,FIREARM,931,WESTERN,Hollins Market,-76.6376,39.28855,"(39.28855, -76.6376)",LIQUOR STO
43284,554,1200 W BALTIMORE ST,13,I,FIREARM,931,WESTERN,Hollins Market,-76.6376,39.28855,"(39.28855, -76.6376)",LIQUOR STO
43284,549,200 S MONROE ST,0,O,OTHER,934,SOUTHERN,Carrollton Ridge,-76.6467,39.28462,"(39.28462, -76.6467)",STREET
43284,522,400 E PRATT ST,7,,,112,CENTRAL,Inner Harbor,-76.6098,39.28668,"(39.28668, -76.6098)",
43284,509,1600 PATAPSCO ST,5,,,942,SOUTHERN,South Baltimore,-76.61306,39.27086,"(39.27086, -76.61306)",
43284,509,1600 PATAPSCO ST,5,I,,942,SOUTHERN,South Baltimore,-76.61306,39.27086,"(39.27086, -76.61306)",APT/CONDO
43284,482,600 N WOLFE ST,5,I,,321,EASTERN,Dunbar-Broadway,-76.59087,39.29758,"(39.29758, -76.59087)",HOSP/NURS.
43284,481,4600 PALL MALL RD,5,I,,532,NORTHERN,Parklane,-76.66506,39.34245,"(39.34245, -76.66506)",OTHER - IN
43284,480,3600 POTEE ST,5,I,,913,SOUTHERN,Brooklyn,-76.61094,39.23873,"(39.23873, -76.61094)",CONVENIENC
43284,450,1500 WINCHESTER ST,3,O,,743,WESTERN,Sandtown-Winchester,-76.6418,39.30242,"(39.30242, -76.6418)",STREET
43284,400,5800 YORK RD,2,I,,523,NORTHERN,Belvedere,-76.60992,39.36327,"(39.36327, -76.60992)",OTHER - IN
43284,400,2800 E BALTIMORE ST,7,O,,222,SOUTHEASTERN,Patterson Park Neighborho,-76.57711,39.29222,"(39.29222, -76.57711)",OTHER - OU
43284,322,3700 MANCHESTER AVE,5,I,,613,NORTHWESTERN,Central Park Heights,-76.6765,39.34239,"(39.34239, -76.6765)",ROW/TOWNHO
43284,270,5600 HARFORD RD,2,I,,423,NORTHEASTERN,Hamilton Hills,-76.56048,39.35348,"(39.35348, -76.56048)",OTHER - IN
43284,230,6500 SAINT HELENA AVE,5,I,,243,SOUTHEASTERN,Saint Helena,-76.53114,39.25993,"(39.25993, -76.53114)",ROW/TOWNHO
43284,210,4200 CONNECTICUT AVE,0,,HANDS,843,SOUTHWESTERN,Irvington,-76.6857,39.28423,"(39.28423, -76.6857)",
43284,210,4200 CONNECTICUT AVE,0,,HANDS,843,SOUTHWESTERN,Irvington,-76.6857,39.28423,"(39.28423, -76.6857)",
43284,209,2200 GREENMOUNT AVE,0,,FIREARM,342,EASTERN,East Baltimore Midway,-76.60945,39.31511,"(39.31511, -76.60945)",
43284,180,1300 E PRATT ST,8,O,,212,SOUTHEASTERN,Washington Hill,-76.59928,39.28881,"(39.28881, -76.59928)",STREET
43284,180,1900 N CHESTER ST,7,O,,331,EASTERN,South Clifton Park,-76.58866,39.31266,"(39.31266, -76.58866)",STREET
43284,165,0 E REDWOOD ST,2,I,,111,CENTRAL,Downtown,-76.6147,39.28877,"(39.28877, -76.6147)",HOTEL/MOTE
43284,150,5400 DENMORE AVE,2,,,633,NORTHWESTERN,Arlington,-76.6829,39.35045,"(39.35045, -76.6829)",
43284,99,600 RICHWOOD AVE,5,O,,524,NORTHERN,Richnor Springs,-76.60751,39.34682,"(39.34682, -76.60751)",STREET
43284,81,33RD ST & GREENMOUNT AV,0,O,KNIFE,512,NORTHERN,Better Waverly,-76.60944,39.32849,"(39.32849, -76.60944)",STREET
43284,65,WASHINGTON ST & E FAIRMOUNT AV,13,O,FIREARM,212,SOUTHEASTERN,Washington Hill,-76.58923,39.29282,"(39.29282, -76.58923)",STREET
43284,60,200 OLDHAM ST,7,O,,242,SOUTHEASTERN,Pulaski Industrial Area,-76.55598,39.29029,"(39.29029, -76.55598)",PARKING LO
43284,60,5000 SINCLAIR LN,3,O,,443,NORTHEASTERN,Frankford,-76.54811,39.3221,"(39.3221, -76.54811)",PARKING LO
43284,5,1000 BRISTOL PL,5,I,,913,SOUTHERN,Brooklyn,-76.59716,39.23091,"(39.23091, -76.59716)",ROW/TOWNHO
43283,1435,500 N CALVERT ST,0,,OTHER,142,CENTRAL,Mount Vernon,-76.61277,39.29539,"(39.29539, -76.61277)",
43283,1435,500 N CALVERT ST,0,,OTHER,142,CENTRAL,Mount Vernon,-76.61277,39.29539,"(39.29539, -76.61277)",
43283,1410,3000 E NORTHERN PKWY,3,O,,424,NORTHEASTERN,Westfield,-76.55061,39.36276,"(39.36276, -76.55061)",STREET
43283,1380,1400 E BALTIMORE ST,8,O,,212,SOUTHEASTERN,Washington Hill,-76.59858,39.29141,"(39.29141, -76.59858)",STREET
43283,1380,1400 E BALTIMORE ST,3,O,,212,SOUTHEASTERN,Washington Hill,-76.59854,39.29141,"(39.29141, -76.59854)",STREET
43283,1380,1600 RETREAT ST,3,O,,733,WESTERN,Penn North,-76.64317,39.31192,"(39.31192, -76.64317)",STREET
43283,1380,200 ROBERT ST,3,O,,132,CENTRAL,Bolton Hill,-76.63072,39.30946,"(39.30946, -76.63072)",OTHER - OU
43283,1369,2700 WALBROOK AVE,7,O,,811,SOUTHWESTERN,Walbrook,-76.66257,39.31015,"(39.31015, -76.66257)",STREET
43283,1365,1000 N PATTERSON PARK AVE,7,,,322,EASTERN,Middle East,-76.58538,39.30221,"(39.30221, -76.58538)",
43283,1363,4600 REISTERSTOWN RD,5,I,,614,NORTHWESTERN,Central Park Heights,-76.6717,39.34043,"(39.34043, -76.6717)",ROW/TOWNHO
43283,1355,1300 N FREMONT AVE,13,O,FIREARM,743,WESTERN,Sandtown-Winchester,-76.63769,39.30491,"(39.30491, -76.63769)",STREET
43283,1352,2600 E CHASE ST,2,,,323,EASTERN,Biddle Street,-76.58092,39.30373,"(39.30373, -76.58092)",
43283,1350,4100 FREDERICK AVE,7,I,,833,SOUTHWESTERN,Irvington,-76.68388,39.28169,"(39.28169, -76.68388)",SPECIALTY
43283,1340,4700 ERDMAN AVE,7,I,,433,NORTHEASTERN,Armistead Gardens,-76.56099,39.30815,"(39.30815, -76.56099)",CONVENIENC
43283,1320,4100 MAPLE SHADE DR,0,O,HANDS,433,NORTHEASTERN,Orchard Ridge,-76.56051,39.31087,"(39.31087, -76.56051)",STREET
43283,1320,1900 HERBERT ST,7,O,,731,WESTERN,Mondawmin,-76.64931,39.31031,"(39.31031, -76.64931)",STREET
43283,1307,200 N MOUNT ST,0,I,KNIFE,711,WESTERN,Franklin Square,-76.64393,39.29141,"(39.29141, -76.64393)",ROW/TOWNHO
43283,1300,1400 BLOOMFIELD AVE,2,I,,832,SOUTHWESTERN,Violetville,-76.66657,39.26157,"(39.26157, -76.66657)",HOTEL/MOTE
43283,1260,4100 WEST BAY CT,2,,,913,SOUTHERN,Brooklyn,-76.59709,39.22837,"(39.22837, -76.59709)",
43283,1258,2300 WICHITA AVE,5,I,,611,NORTHWESTERN,Liberty Square,-76.65647,39.32225,"(39.32225, -76.65647)",ROW/TOWNHO
43283,1230,3200 ELMORA AVE,0,O,KNIFE,434,NORTHEASTERN,Four By Four,-76.57811,39.31585,"(39.31585, -76.57811)",PORCH/DECK
43283,1230,2600 MILES AVE,0,I,OTHER,511,NORTHERN,Remington,-76.6221,39.31882,"(39.31882, -76.6221)",ROW/TOWNHO
43283,1230,700 N EDGEWOOD ST,7,O,,844,SOUTHWESTERN,Edgewood,-76.67529,39.29542,"(39.29542, -76.67529)",STREET
43283,1230,1000 STOLL PL,3,O,,913,SOUTHERN,Brooklyn,-76.59771,39.2299,"(39.2299, -76.59771)",OTHER - OU
43283,1227,1300 GREENMOUNT AVE,5,,,311,EASTERN,Johnston Square,-76.60832,39.30521,"(39.30521, -76.60832)",
43283,1200,2200 N PULASKI ST,5,I,,731,WESTERN,Mondawmin,-76.65148,39.31313,"(39.31313, -76.65148)",ROW/TOWNHO
43283,1200,5300 YORK RD,7,I,,524,NORTHERN,Woodbourne-McCabe,-76.60982,39.35431,"(39.35431, -76.60982)",SPECIALTY
43283,1200,0 S WOLFE ST,8,O,,212,SOUTHEASTERN,Washington Hill,-76.59044,39.29148,"(39.29148, -76.59044)",STREET
43283,1200,400 IMLA ST,7,O,,241,SOUTHEASTERN,Bayview,-76.53903,39.28837,"(39.28837, -76.53903)",STREET
43283,1187,500 BRUNSWICK ST,12,I,,841,SOUTHWESTERN,Millhill,-76.65925,39.27902,"(39.27902, -76.65925)",ROW/TOWNHO
43283,1180,500 E 21ST ST,3,,,342,EASTERN,East Baltimore Midway,-76.60934,39.31356,"(39.31356, -76.60934)",
43283,1170,5500 PARK HEIGHTS AVE,11,I,,633,NORTHWESTERN,Pimlico Good Neighbors,-76.6834,39.3518,"(39.3518, -76.6834)",DRUG STORE
43283,1170,3400 WOODSTOCK AVE,8,,,432,NORTHEASTERN,Belair-Edison,-76.57617,39.32474,"(39.32474, -76.57617)",
43283,1170,1400 EDMONDSON AVE,7,I,,713,WESTERN,Harlem Park,-76.64013,39.29541,"(39.29541, -76.64013)",OTHER - IN
43283,1170,5700 REISTERSTOWN RD,3,O,,632,NORTHWESTERN,Glen,-76.69347,39.34998,"(39.34998, -76.69347)",PARKING LO
43283,1155,2300 E FAIRMOUNT AVE,13,O,FIREARM,221,SOUTHEASTERN,Patterson Place,-76.58396,39.29306,"(39.29306, -76.58396)",STREET
43283,1155,2500 W PRATT ST,2,I,,842,SOUTHWESTERN,Shipley Hill,-76.65637,39.2847,"(39.2847, -76.65637)",ROW/TOWNHO
43283,1150,4000 ECHODALE AVE,12,I,,426,NORTHEASTERN,Waltherson,-76.55362,39.33979,"(39.33979, -76.55362)",ROW/TOWNHO
43283,1140,0 N CALVERT ST,2,,,111,CENTRAL,Downtown,-76.61229,39.29011,"(39.29011, -76.61229)",
43283,1140,2400 LAKEVIEW AVE,2,I,,133,CENTRAL,Reservoir Hill,-76.63256,39.31559,"(39.31559, -76.63256)",APT/CONDO
43283,1140,5200 FRANKFORD AVE,7,O,,444,NORTHEASTERN,Frankford,-76.54099,39.32589,"(39.32589, -76.54099)",PARKING LO
43283,1136,1100 WASHINGTON BLVD,7,I,,932,SOUTHERN,Washington Village/Pigtow,-76.6326,39.28288,"(39.28288, -76.6326)",OTHER - IN
43283,1120,0 N HOWARD ST,5,I,,111,CENTRAL,Downtown,-76.61944,39.29006,"(39.29006, -76.61944)",CARRY OUT
43283,1097,4300 LIBERTY HEIGHTS AVE,0,I,HANDS,621,NORTHWESTERN,Dorchester,-76.69051,39.32979,"(39.32979, -76.69051)",APT/CONDO
43283,1080,200 S HILTON ST,3,O,,842,SOUTHWESTERN,Carroll-South Hilton,-76.67207,39.28215,"(39.28215, -76.67207)",STREET
43283,1065,ALLENDALE RD,5,I,,812,SOUTHWESTERN,Mount Holly,-76.67995,39.31286,"(39.31286, -76.67995)",ROW/TOWNHO
43283,1053,5700 SEYMOUR AVE,3,O,,444,NORTHEASTERN,Frankford,-76.54039,39.33956,"(39.33956, -76.54039)",STREET
43283,1045,2200 W Cold Spring Ln,11,O,FIREARM,533,NORTHERN,Coldspring,-76.6523,39.34362,"(39.34362, -76.6523)",STREET
43283,1037,3000 MALLVIEW RD,2,,,923,SOUTHERN,Lakeland,-76.64309,39.25095,"(39.25095, -76.64309)",
43283,1020,6400 ELRAY DR,7,I,,632,NORTHWESTERN,Cheswolde,-76.69168,39.36998,"(39.36998, -76.69168)",ROW/TOWNHO
43283,960,1600 E LANVALE ST,2,,,343,EASTERN,Oliver,-76.59628,39.30956,"(39.30956, -76.59628)",
43283,960,900 S CATON AVE,2,,,832,SOUTHWESTERN,Violetville,-76.67137,39.27355,"(39.27355, -76.67137)",
43283,940,300 W LEXINGTON ST,5,O,,111,CENTRAL,Downtown,-76.62009,39.29148,"(39.29148, -76.62009)",STREET
43283,930,300 S MONROE ST,7,I,,934,SOUTHERN,Carrollton Ridge,-76.64663,39.28352,"(39.28352, -76.64663)",ROW/TOWNHO
43283,926,RD & CHRISTOPHER AV,11,I,,424,NORTHEASTERN,Westfield,-76.55625,39.35832,"(39.35832, -76.55625)",RETAIL/SMA
43283,915,2100 E MONUMENT ST,7,I,,321,EASTERN,CARE,-76.58776,39.29861,"(39.29861, -76.58776)",OTHER - IN
43283,911,FAYETTE ST & N CAROLINE ST,5,O,,212,SOUTHEASTERN,Washington Hill,-76.59727,39.2932,"(39.2932, -76.59727)",STREET
43283,840,3500 BOSTON ST,11,I,,233,SOUTHEASTERN,Canton Industrial Area,-76.56694,39.27705,"(39.27705, -76.56694)",DEPARTMENT
43283,832,1000 FAWN ST,7,O,,211,SOUTHEASTERN,Little Italy,-76.60015,39.28694,"(39.28694, -76.60015)",STREET
43283,780,3200 GUILFORD AVE,2,,,513,NORTHERN,Abell,-76.61342,39.32721,"(39.32721, -76.61342)",
43283,780,3200 GUILFORD AVE,2,I,,513,NORTHERN,Abell,-76.61342,39.32721,"(39.32721, -76.61342)",ROW/TOWNHO
43283,780,3200 GUILFORD AVE,2,,,513,NORTHERN,Abell,-76.61342,39.32721,"(39.32721, -76.61342)",
43283,780,3200 GUILFORD AVE,2,,,513,NORTHERN,Abell,-76.61342,39.32721,"(39.32721, -76.61342)",
43283,780,3200 GUILFORD AVE,2,,,513,NORTHERN,Abell,-76.61342,39.32721,"(39.32721, -76.61342)",
43283,750,ST & ORLEANS ST,7,,,312,EASTERN,Oldtown,-76.60472,39.29484,"(39.29484, -76.60472)",
43283,735,0 S PATTERSON PARK AVE,13,O,FIREARM,212,SOUTHEASTERN,Patterson Park,-76.58454,39.28938,"(39.28938, -76.58454)",STREET
43283,720,3600 CHESTERFIELD AVE,2,I,,432,NORTHEASTERN,Belair-Edison,-76.5635,39.31852,"(39.31852, -76.5635)",ROW/TOWNHO
43283,720,1100 SHIELDS PL,8,,,123,CENTRAL,Upton,-76.63001,39.29757,"(39.29757, -76.63001)",
43283,709,600 N WOLFE ST,7,,,321,EASTERN,Dunbar-Broadway,-76.59087,39.29758,"(39.29758, -76.59087)",
43283,705,500 N ROSE ST,5,O,,221,SOUTHEASTERN,McElderry Park,-76.58151,39.2971,"(39.2971, -76.58151)",STREET
43283,690,1400 FILBERT ST,7,I,,911,SOUTHERN,Curtis Bay,-76.59098,39.22515,"(39.22515, -76.59098)",APT/CONDO
43283,624,4700 IVANHOE AVE,5,I,,524,NORTHERN,Wrenlane,-76.60513,39.34488,"(39.34488, -76.60513)",ROW/TOWNHO
43283,600,3600 W FRANKLIN ST,2,I,,843,SOUTHWESTERN,Allendale,-76.67789,39.29265,"(39.29265, -76.67789)",ROW/TOWNHO
43283,572,200 N FULTON AVE,0,I,KNIFE,711,WESTERN,Franklin Square,-76.64542,39.29157,"(39.29157, -76.64542)",APT/CONDO
43283,570,1700 E FAIRMOUNT AVE,2,I,,212,SOUTHEASTERN,Washington Hill,-76.59242,39.29266,"(39.29266, -76.59242)",ROW/TOWNHO
